ano;modalidade;numero_ano;processo;situacao;objeto;natureza;demandante;modalidade_compra;homologacao_mes;valor_estimado_ufpr;valor_estimado_outros;valor_contratado_ufpr;valor_contratado_ufpr;homologacao_mes_ano
2019;Pregão Eletrônico;075/2019;023888/2019-07;Cancelado;Aquisição de serviço de impressão colorida de imagens em alta resolução, tamanho 0,90m x 1,20m, em papel fotográfico 220g/m², para atender às necessidades do Setor de Ciências Biológicas da Universidade Federal do Paraná;Sem Informação;CIÊNCIAS BIOLÓGICAS;SRP;;11200.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;076/2019;027202/2019-49;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais para atendimento às demandas dos Campi de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí da Universidade Federal do Paraná - Parte IV;Sem Informação;SUINFRA;SRP;8;795327.0;0.0;0.0;0.0;2019-08-01
2019;Pregão Eletrônico;077/2019;027181/2019-61;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais para atendimento às demandas dos Campi de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina da Universidade Federal do Paraná  - Parte IV;Sem Informação;SUINFRA;SRP;;795327.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;078/2019;026005/2019-11;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais para atendimento às demandas da Universidade Federal do Paraná, nas cidades de Curitiba e Região Metropolitana - Parte IV;Sem Informação;SUINFRA;SRP;8;1119027.0;0.0;565455.0;0.0;2019-08-01
2019;Pregão Eletrônico;079/2019;026704/2019-52;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central da Universidade Federal do Paraná;Sem Informação;ALMOXARIFADO CENTRAL;SRP;;280052.85;0.0;0.0;0.0;
2019;Pregão Eletrônico;080/2019;033082/2018-38;Homologado;Aquisição de itens de mobiliário para atender a diversas unidades da UFPR.;Sem Informação;GEPEC;SRP;10;3035350.67;0.0;2188806.34;0.0;2019-10-01
2019;Pregão Eletrônico;081/2019;030916/2019-34;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais para atendimento às demandas da Universidade Federal do Paraná, nas cidades de Curitiba e Região Metropolitana - Parte III;Sem Informação;SUINFRA;SRP;10;1497340.0;0.0;645715.7;0.0;2019-10-01
2019;Pregão Eletrônico;082/2019;030951/2019-53;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais para atendimento às demandas dos Campi de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina da Universidade Federal do Paraná  - Parte III;Sem Informação;SUINFRA;SRP;10;708179.1;0.0;399417.25;0.0;2019-10-01
2019;Pregão Eletrônico;083/2019;030988/2019-81;Homologado;Aquisição de materiais hidráulicos para instalações hidrossanitárias - água fria, esgoto sanitário e águas pluviais para atendimento às demandas dos Campi de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí da Universidade Federal do Paraná - Parte III;Sem Informação;SUINFRA;SRP;10;708179.1;0.0;370276.75;0.0;2019-10-01
2019;Pregão Eletrônico;084/2019;007354/2018-44;Fracassado;Contratação de empresa especializada na prestação de serviços de coleta, transporte, tratamento e disposição final de Lâmpadas Fluorescentes, Pilhas, baterias, relés e reatores, para atender necessidades da UFPR;Sem Informação;SUINFRA;SRP;;52600.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;085/2019;033505/2018-10;Homologado;Contratação de empresa especializada na prestação de serviços terceirizados de marinheiros, para atender necessidades do Centro de Estudos do Mar da Universidade Federal do Paraná;Sem Informação;CENTRO DE ESTUDOS DO MAR;Contrato;8;383596.24;0.0;345596.94;0.0;2019-08-01
2019;Pregão Eletrônico;086/2019;006025/2019-67;Homologado;Contratação de empresa especializada na prestação de serviços de suporte às aulas práticas, para atender necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;8;1478071.25;0.0;1467911.63;0.0;2019-08-01
2019;Pregão Eletrônico;087/2019;030667/2019-87;Homologado;Contratação de empresa especializada na prestação de serviços de reforma de cadeiras e estofados para atender necessidades do Setor de Tecnologia da Universidade Federal do Paraná;Sem Informação;SETOR DE TECNOLOGIA;Aquisição imediata;8;37313.14;0.0;23744.0;0.0;2019-08-01
2019;Pregão Eletrônico;088/2019;031737/2019-14;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Sem Informação;ALMOXARIFADO CENTRAL;SRP;8;85992.75;0.0;61650.95;0.0;2019-08-01
2019;Pregão Eletrônico;089/2019;018951/2019-85;Homologado;Aquisição de solução para atualização e ampliação de rede local sem fio (WLAN) da Universidade Federal do Paraná;Sem Informação;CCE;SRP;9;5330526.76;0.0;3714181.45;0.0;2019-09-01
2019;Pregão Eletrônico;090/2019;023182/2019-37;Homologado;Aquisição de materiais para telefonia para atendimento as demandas da Superintendência de Infraestrutura em todas as unidades da Universidade Federal do Paraná;Sem Informação;SUINFRA;SRP;9;331206.0;0.0;265006.5;0.0;2019-09-01
2019;Pregão Eletrônico;091/2019;034785/2019-64;Homologado;Aquisição de materiais de construção para a Superintendência de Infraestrutura da Universidade Federal do Paraná, destinados aos Campi e estruturas de Curitiba e Região Metropolitana;Sem Informação;SUINFRA;SRP;9;924910.5;0.0;650107.55;0.0;2019-09-01
2019;Pregão Eletrônico;092/2019;034996/2019-05;Homologado;Aquisição de materiais de construção para a Superintendência de Infraestrutura da Universidade Federal do Paraná, destinados aos Campi e estruturas de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina;Sem Informação;SUINFRA;SRP;9;664681.0;0.0;517517.4;0.0;2019-09-01
2019;Pregão Eletrônico;093/2019;035002/2019-60;Homologado;Aquisição de materiais de construção para a Superintendência de Infraestrutura da Universidade Federal do Paraná, nas cidades de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Sem Informação;SUINFRA;SRP;10;664681.0;0.0;532690.5;0.0;2019-10-01
2019;Pregão Eletrônico;094/2019;048417/2018-12;Verificação de conformidade;Contratação de empresa especializada na prestação de serviços de plotagem, impressão, fotocópia e digitalização de documentos e projetos de arquitetura, engenharia, design e mapas, destinados à Superintendência de Infraestrutura da Universidade Federal do Paraná;Sem Informação;SUINFRA;SRP;;8791.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;095/2019;035245/2019-06;Homologado;Aquisição de acessórios para extintores e hidrantes para prevenção e combate a incêndio para atendimento as demandas da  Superintendência de Infraestrutura em todas as unidades da Universidade Federal do Paraná;Sem Informação;SUINFRA;SRP;11;630157.3;0.0;429331.2;0.0;2019-11-01
2019;Pregão Eletrônico;096/2019;033970/2018-51;Homologado;Aquisição de licenças educacionais de software Adobe, com garantia, nas modalidades de subscrição (assinatura) e licenciamento perpétuo, para uso nas áreas administrativa e acadêmica da Universidade Federal do Paraná;Sem Informação;CCE;SRP;8;1491758.6;0.0;1336950.0;0.0;2019-08-01
2019;Pregão Eletrônico;097/2019;001278/2019-44;Homologado;Contratação de empresa especializada na prestação de serviços gráficos para impressão de livros, agendas, banners, cartazes e outros, para atender necessidades da Editora UFPR;Sem Informação;EDITORA UFPR;SRP;9;1887135.74;0.0;668605.26;0.0;2019-09-01
2019;Pregão Eletrônico;098/2019;033570/2018-45  ;Cancelado;Contratação de empresa especializada na prestação de serviço de Afinação e Regulagem de Pianos , para atender necessidades da Pró-Reitoria de Extensão e Cultura- PROEC e o Departamento de Artes -  DeArtes da Universidade Federal do Paraná.;Sem Informação;PROEC;SRP;;10400.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;099/2019;032483/2019-51;Homologado;Contratação de empresa especializada na prestação de serviços de coffee break e/ou café da manhã e/ou coquetel para eventos institucionais, para atender necessidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;10;387550.9;0.0;141141.56;0.0;2019-10-01
2019;Pregão Eletrônico;100/2019;027296/2019-56;Homologado;Aquisição de materiais odontológicos destinados às Casas de Atenção à Saúde 3 e 4 da Universidade Federal do Paraná;Sem Informação;PROGEPE;SRP;9;48497.4;0.0;23175.7;0.0;2019-09-01
2019;Pregão Eletrônico;101/2019;043657/2018-21;Homologado;Aquisição de Solução Integrada de Segurança Eletrônica, composta por software de gerenciamento centralizado, câmeras de videomonitoramento internas e externas com respectivos licenciamentos, centrais de monitoramento, equipamentos de processamento e armazenamento de dados, serviços de instalação e configuração da Solução, treinamentos e garantia para atender necessidades da Universidade Federal do Paraná;Sem Informação;CCE;SRP;6;2005324.16;0.0;2005314.88;0.0;2019-06-01
2019;Pregão Eletrônico;102/2019;026174/2019-42;Homologado;Aquisição de experimento para equipar o laboratórios de Ensino de Física Moderna - Experiência de Franck-Hertz, Tubos de Raios de Feixe Estreito, Ressonância Magnética Nuclear e Conjunto Complementar ESR para ressonância magnética;Sem Informação;Departamento de Física;Aquisição imediata;9;73997.33;0.0;73447.33;0.0;2019-09-01
2019;Pregão Eletrônico;103/2019;041829/2019-11;Homologado;Aquisição de placas de sinalização para prevenção e combate à incêndios para a SUINFRA/UFPR nas cidades de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina;Sem Informação;SUINFRA;SRP;11;226298.5;0.0;91861.0;0.0;2019-11-01
2019;Pregão Eletrônico;104/2019;041845/2019-03;Homologado;Aquisição de placas de sinalização para prevenção e combate à incêndios para a SUINFRA/UFPR nas cidades de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Sem Informação;SUINFRA;SRP;;226298.5;0.0;0.0;0.0;
2019;Pregão Eletrônico;105/2019;041812/2019-55;Homologado;Aquisição de placas de sinalização para prevenção e combate à incêndios para a SUINFRA/UFPR destinados aos campi e estruturas de Curitiba e Região Metropolitana;Sem Informação;SUINFRA;SRP;;389543.5;0.0;0.0;0.0;
2019;Pregão Eletrônico;106/2019;043817/2019-12;Homologado;Aquisição de vidrarias de laboratório (Parte 3) para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;11;224739.7;0.0;185755.95;0.0;2019-11-01
2019;Pregão Eletrônico;107/2019;007516/2019-25;Homologado;Aquisição parcelada de reagentes e materiais de laboratório, para atender às necessidades do Laboratório Escola de Análises Clínicas - Departamento de Análises Clínicas - Setor Saúde, para realização de exames periódicos dos servidores da Universidade Federal do Paraná;Sem Informação;Departamento de Análises Clínicas;SRP;9;110003.62;0.0;94824.48;0.0;2019-09-01
2019;Pregão Eletrônico;108/2019;038316/2019-14;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Sem Informação;ALMOXARIFADO CENTRAL;SRP;9;207938.35;0.0;188173.3;0.0;2019-09-01
2019;Pregão Eletrônico;109/2019;033076/2018-81;Homologado;Aquisição de eletrodomésticos e itens diversos para atender a diversas unidades da UFPR;Sem Informação;GEPEC;SRP;12;966025.12;0.0;691604.11;0.0;2019-12-01
2019;Pregão Eletrônico;110/2019;029233/2019-34;Homologado;Aquisição de chapas offset gravadas, para atender às necessidades da Imprensa Universitária;Sem Informação;Imprensa Universitária;SRP;10;774160.0;0.0;459500.0;0.0;2019-10-01
2019;Pregão Eletrônico;111/2019;036370/2019-25;Homologado;Aquisição imediata de estante, armários e bancadas para o Departamento de Geologia da UFPR;Sem Informação;Departamento de Geologia;Aquisição imediata;9;23840.99;0.0;21378.89;0.0;2019-09-01
2019;Pregão Eletrônico;112/2019;000262/2019-14;Homologado;Aquisição de Material de consumo e permanente para limpeza e manutenção da piscina do Setor Litoral, na modalidade Pregão Eletrônico, pelo Sistema de Registro de Preços;Sem Informação;Setor Litoral;SRP;10;13304.78;0.0;9266.44;0.0;2019-10-01
2019;Pregão Eletrônico;113/2019;012587/2019-40;Homologado;Aquisição de bens de consumo, para atender as necessidades do DPRF - Departamento de Prevenção e Reabilitação em Fisioterapia do Setor de Ciências Biológicas;Sem Informação;CIÊNCIAS BIOLÓGICAS;SRP;10;16409.09;0.0;7676.84;0.0;2019-10-01
2019;Pregão Eletrônico;114/2019;027310/2019-11;Anulado;Contratação de leiloeiro oficial, com estrutura para realização de leilão eletrônico (via web), para atender necessidades do Departamento de Logística da Pró-Reitoria de Administração;Sem Informação;DELOG;SRP;;5.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;115/2019;003684/2019-41;Homologado;Contratação de empresa especializada na prestação de serviços de apoio técnico-operacional para os espaços cênicos da UFPR (Teatro da Reitoria e TEUNI), para atender necessidades da Pró-Reitoria de Extensão e Cultura;Sem Informação;PROEC;SRP;12;132018.48;0.0;131172.0;0.0;2019-12-01
2019;Pregão Eletrônico;116/2019;017026/2019-37;Homologado;Contratação de empresa especializada na prestação de serviços de locação de tendas, estandes e mobiliário para eventos,?para atender necessidades de diversas unidades da UFPR;Sem Informação;GEPEC;SRP;;8111875.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;117/2019;004190/2019-84;Homologado;Aquisição imediata de materiais de consumo e permanentes para atender às necessidades do Departamento de Terapia Ocupacional da Universidade Federal do Paraná;Sem Informação;Departamento de Terapia Ocupacional;Aquisição imediata;9;8721.03;0.0;7250.83;0.0;2019-09-01
2019;Pregão Eletrônico;118/2019;054923/2018-41;Homologado;Aquisição de reagentes químicos (Parte 1) para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;12;304385.78;0.0;165294.14;0.0;2019-12-01
2019;Pregão Eletrônico;119/2019;040264/2019-46;Homologado;Aquisição de máquinas e equipamentos para os laboratórios de fabricação do curso de Engenharia Mecânica da UFPR;Sem Informação;Departamento de Engenharia Mecânica;SRP;9;930366.67;0.0;781800.0;0.0;2019-09-01
2019;Pregão Eletrônico;120/2019;033565/2019-13;Cancelado;Aquisição de ração peletizada para ratos e camundongos de laboratório;Sem Informação;CIÊNCIAS BIOLÓGICAS;SRP;;314400.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;121/2019;008508/2019-04;Homologado;Contratação de empresa especializada na prestação de serviços de agenciamento para transporte de cargas internacionais e de serviços de despacho aduaneiro, para atender necessidades da UFPR;Sem Informação;GEIMP;SRP;3;288701.54;0.0;270049.0;0.0;2019-03-01
2019;Pregão Eletrônico;122/2019;043944/2019-11;Homologado;Aquisição de materiais para construção para a SUINFRA, destinados aos Campi e estruturas de Curitiba e região metropolitana;Sem Informação;SUINFRA;SRP;;713046.25;0.0;0.0;0.0;
2019;Pregão Eletrônico;123/2019;044017/2019-19;Homologado;Aquisição de materiais para construção para a SUINFRA, destinados aos Campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Sem Informação;SUINFRA;SRP;;540094.25;0.0;0.0;0.0;
2019;Pregão Eletrônico;124/2019;043998/2019-87;Homologado;Aquisição de materiais para construção para a SUINFRA, destinados aos Campi de Matinhos, Pontal Do Paraná, Paranaguá, Morretes e Antonina;Sem Informação;SUINFRA;SRP;11;540094.25;0.0;301223.0;0.0;2019-11-01
2019;Pregão Eletrônico;125/2019;046151/2019-54;Homologado;Aquisição de materiais e acessórios para manutenção de revestimentos para a SUINFRA, destinados aos Campi e estruturas de Curitiba e região metropolitana;Sem Informação;SUINFRA;SRP;3;1269143.0;0.0;686766.0;0.0;2019-03-01
2019;Pregão Eletrônico;126/2019;046214/2019-72;Homologado;Aquisição de materiais e acessórios para manutenção de revestimentos para a SUINFRA, destinados aos Campi e estruturas de Matinhos, Pontal do Paraná, Paranaguá, Morretes e Antonina;Sem Informação;SUINFRA;SRP;;781706.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;127/2019;046229/2019-31;Homologado;Aquisição de materiais e acessórios para manutenção de revestimentos para a SUINFRA, destinados aos Campi e estruturas de Palotina, Jandaia do Sul, Toledo, Maripá e Paranavaí;Sem Informação;SUINFRA;SRP;2;781706.0;0.0;0.0;0.0;2019-02-01
2019;Pregão Eletrônico;128/2019;046200/2019-59;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Sem Informação;ALMOXARIFADO CENTRAL;SRP;12;80708.55;0.0;51235.8;0.0;2019-12-01
2019;Pregão Eletrônico;129/2019;045328/2019-03;Homologado;Aquisição de materiais de consumo de uso comum para o Almoxarifado Central;Sem Informação;ALMOXARIFADO CENTRAL;SRP;12;87740.05;0.0;0.0;0.0;2019-12-01
2019;Pregão Eletrônico;130/2019;029304/2019-07;Homologado;Aquisição de materiais, insumos químicos e máquinas e acessórios para gráfica, para atender às necessidades da Imprensa Universitária.;Sem Informação;Imprensa Universitária;SRP;9;124678.48;0.0;19591.86;0.0;2019-09-01
2019;Pregão Eletrônico;131/2019;034220/2019-87;Homologado;Aquisição de materiais de laboratório para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;10;168537.39;0.0;139331.93;0.0;2019-10-01
2019;Pregão Eletrônico;132/2019;050749/2019-48;Homologado;Aquisição de materiais elétricos para atender as necessidades da SUINFRA, destinados à diversas unidades da UFPR;Sem Informação;SUINFRA;SRP;4;2677301.4;0.0;1681956.91;0.0;2019-04-01
2019;Pregão Eletrônico;133/2019;050789/2019-90;Homologado;Aquisição de materiais elétricos para atender as necessidades da SUINFRA, destinados às unidades da UFPR nas cidades de Palotina, Jandaia Do Sul, Toledo, Maripá e Paranavaí;Sem Informação;SUINFRA;SRP;6;914506.19;0.0;669124.28;0.0;2019-06-01
2019;Pregão Eletrônico;134/2019;051219/2019-17;Homologado;Aquisição de lâmpadas e materiais elétricos para atender as necessidades da SUINFRA, destinados à diversas unidades da UFPR;Sem Informação;SUINFRA ;SRP;10;1411350.5;0.0;528382.0;0.0;2019-10-01
2019;Pregão Eletrônico;135/2019;023151/2019-86;Homologado;Aquisição de reagentes químicos (Parte 2) para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;1;285706.37;0.0;126303.71;0.0;2019-01-01
2019;Pregão Eletrônico;136/2019;001290/2019-59;Homologado;Aquisição de Material Permanente- Microscópios Ópticos Binoculares?, para atender às necessidades do Laboratório de Citologia Clínica do Departamento de Análises Clínicas da UFPR;Sem Informação;DAC;SRP;3;205329.0;0.0;123616.44;0.0;2019-03-01
2019;Pregão Eletrônico;137/2019;034973/2019-92;Homologado;Aquisição de insumos agrícolas para atender as necessidades da Fazenda Canguiri da UFPR;Sem Informação;FAZENDA CANGUIRI;SRP;10;291786.88;0.0;0.0;0.0;2019-10-01
2019;Pregão Eletrônico;138/2019;050458/2019-50;Homologado;Aquisição de tintas e solvente para a plotter Ampla Targa XT, para atender às necessidades da Imprensa Universitária.;Sem Informação;Imprensa Universitária;SRP;11;39117.5;0.0;0.0;0.0;2019-11-01
2019;Pregão Eletrônico;139/2019;066866/2018-42;Homologado;Contratação de empresa especializada na prestação de serviços de produção e fornecimento de refeições (café da manhã, almoço e jantar), para atender às necessidades do Restaurante Universitário da Universidade Federal do Paraná localizado na cidade de Palotina/PR;Sem Informação;PALOTINA;Contrato;10;9355100.0;0.0;4904600.0;0.0;2019-10-01
2019;Pregão Eletrônico;140/2019;048590/2019-00;Homologado;Aquisição de material Odontológico, para atender as necessidades do Curso de Graduação em Odontologia, do Setor de Ciências da Saúde da Universidade Federal do Paraná;Sem Informação;CIÊNCIAS DA SAÚDE;SRP;12;224698.47;0.0;0.0;0.0;2019-12-01
2019;Pregão Eletrônico;141/2019;056116/2019-43;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Sem Informação;ALMOXARIFADO CENTRAL;SRP;12;314361.3;0.0;0.0;0.0;2019-12-01
2019;Pregão Eletrônico;142/2019;051363/2019-53;Homologado;Aquisição de banner e faixa em lona com serviço de confecção, impressão e acabamento, para atender às necessidades da Imprensa Universitária;Sem Informação;Imprensa Universitária;SRP;12;176320.0;0.0;72000.0;0.0;2019-12-01
2019;Pregão Eletrônico;143/2019;013933/2018-26;Verificação de conformidade;Contratação de empresa especializada na prestação de serviços de Locação de Caçamba, para atender necessidades da Superintendência de Infraestrutura da Universidade Federal do Paraná;Sem Informação;SUINFRA;SRP;;361711.2;0.0;0.0;0.0;
2019;Pregão Eletrônico;144/2019;045927/2019-19;Homologado;Contratação de empresa especializada para fornecimento e instalação de divisórias do tipo naval, inclusive portas, vidros e acessórios a ser realizados nos diversos Campi da Universidade Federal do Paraná;Sem Informação;SUINFRA;SRP;12;412313.0;0.0;365255.1;0.0;2019-12-01
2019;Pregão Eletrônico;145/2019;012023/2019-15;Homologado;Aquisição de  Linóleo (piso para dança) e fitas adesivas para linóleos, para atender necessidades da Companhia de Dança da Universidade Federal do Paraná ;Sem Informação;TÉSSERA COMPANHIA DE DANÇA;SRP;10;15991.5;0.0;6619.86;0.0;2019-10-01
2019;Pregão Eletrônico;146/2019;052197/2019-11;Homologado;Aquisição de reagentes químicos para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;2;334084.74;0.0;239775.89;0.0;2019-02-01
2019;Pregão Eletrônico;147/2019;055538/2019-00;Homologado;Aquisição de vidrarias de laboratório para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;253965.11;0.0;0.0;0.0;
2019;Pregão Eletrônico;148/2019;055939/2019-51;Homologado;Aquisição de vidrarias de laboratório para atender às necessidades de diversas unidades da Universidade Federal do Paraná.;Sem Informação;GEPEC;SRP;12;200389.04;0.0;0.0;0.0;2019-12-01
2019;Pregão Eletrônico;149/2019;054553/2019-22;Homologado;Contratação de empresa especializada na prestação de serviços de agenciamento de passagens aéreas e terrestres, nacionais e internacionais, para atender necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;"GEPEC/
POLICIA FEDERAL BA";SRP;12;4875425.0;5192.0;4253758.49;0.0;2019-12-01
2019;Pregão Eletrônico;150/2019;063704/2019-33;Homologado;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central;Sem Informação;ALMOXARIFADO CENTRAL;SRP;1;262664.5;0.0;246254.65;0.0;2019-01-01
2019;Pregão Eletrônico;151/2019;049811/2019-59;Homologado;Aquisição de itens remanescentes de consumo e permanente laboratorial e hospitalar, para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;86644.11;0.0;0.0;0.0;
2019;Pregão Eletrônico;152/2019;023153/2019-75;Verificação de conformidade;Aquisição de itens de áudio e vídeo para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;2453566.4;0.0;0.0;0.0;
2019;Pregão Eletrônico;153/2019;069982/2019-02;Fracassado;Aquisição de película de proteção solar com serviço de instalação para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;74027.05;0.0;0.0;0.0;
2019;Pregão Eletrônico;154/2019;068067/2019-91;Verificação de conformidade;Aquisição de materiais de consumo de uso comum contendo itens de expediente e outros para o Almoxarifado Central da Universidade Federal do Paraná;Sem Informação;ALMOXARIFADO CENTRAL;SRP;;80012.15;0.0;0.0;0.0;
2019;Pregão Eletrônico;155/2019;068361/2019-01;Verificação de conformidade;Aquisição de ferramentas para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;81213.03;0.0;0.0;0.0;
2019;Pregão Eletrônico;156/2019;060938/2019-29;Verificação de conformidade;Aquisição de feno peletizado e ração peletizada para ovinos em fase de crescimento, para atender às necessidades do Departamento de Zootecnia do Setor Palotina da Universidade Federal do Paraná;Sem Informação;PALOTINA;SRP;;25450.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;157/2019;035412/2019-19;Verificação de conformidade;Aquisição de tapetes para o gabinete da direção do Setor de Tecnologia da Universidade Federal do Paraná;Sem Informação;TECNOLOGIA;Contrato;;39078.44;0.0;0.0;0.0;
2019;Pregão Eletrônico;158/2019;032553/2019-71;Verificação de conformidade;Concessão de uso de espaço físico para exploração comercial com a venda de lanches através de estruturas móveis (quiosques e máquinas automáticas), para atender necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;Contrato;;35665.68;0.0;0.0;0.0;
2019;Pregão Eletrônico;159/2019;074351/2019-05;Parecer Jurídico;Contratação de empresa especializada na prestação de serviços de Chaveiro para atender necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;252163.72;0.0;0.0;0.0;
2019;Pregão Eletrônico;160/2019;033791/2019-02;Elaboração do Edital;Aquisição de cortinas para o gabinete da direção do Setor de Tecnologia, da Universidade Federal do Paraná;Sem Informação;TECNOLOGIA;Contrato;;21241.6;0.0;0.0;0.0;
2019;Pregão Eletrônico;161/2019;081038/2019-15;Verificação de conformidade;Aquisição de materiais de consumo de uso comum, contendo itens de expediente e outros, para o Almoxarifado Central da Universidade Federal do Paraná;Sem Informação;ALMOXARIFADO CENTRAL;SRP;;38654.75;0.0;0.0;0.0;
2019;Pregão Eletrônico;162/2019;051008/2018-01;Verificação de conformidade;"Aquisição de embarcação de 25 pés, modelo de referência ""panga"" e carreta de encalhe, para uso em serviço público e pesquisas, no Campus Pontal do Paraná - Centro de Estudos do Mar, da Universidade Federal do Paraná";Sem Informação;CENTRO DE ESTUDOS DO MAR;Contrato;;92280.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;163/2019;000697/2019-69;Parecer Jurídico;Contratação de empresa especializada em serviço de suporte técnico, para monitoramento e operação da rede WLAN da Universidade Federal do Paraná;Sem Informação;CCE;Contrato;;711459.36;0.0;0.0;0.0;
2019;Pregão Eletrônico;164/2019;077764/2019-33;IRP;Aquisição de lâmpadas para projetores multimídia e microscópios, para atender as diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;186344.33;0.0;0.0;0.0;
2019;Pregão Eletrônico;165/2019;023162/2019-66;Verificação de conformidade;Aquisição de itens de consumo de uso geral para atender às necessidades de diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;122651.12;0.0;0.0;0.0;
2019;Pregão Eletrônico;166/2019;085399/2019-31;Verificação de conformidade;Aquisição de persianas e capachos para atender a diversas unidades da Universidade Federal do Paraná;Sem Informação;GEPEC;SRP;;476302.2;0.0;0.0;0.0;
2019;Pregão Eletrônico;167/2019;081776/2019-62;Verificação de conformidade;Contratação de seguro de vida e acidentes pessoais, de adesão compulsória, destinado a estudantes da Universidade Federal do Paraná que realizam estágios obrigatórios, e para estudantes da Universidade Federal do Paraná e de outras instituições de ensino, que realizam estágio não obrigatório no âmbito da Universidade Federal do Paraná;Sem Informação;PROGRAD;Contrato;;131880.0;0.0;0.0;0.0;
2019;Pregão Eletrônico;168/2019;026688/2019-06;Verificação de conformidade;Contratação de empresa especializada em fornecimento de serviço de internet de alta velocidade, com tecnologia Mpls para interligar redes locais corporativas através de portas ethernet, via fibra óptica com link com velocidade mínima de 50 Mbps, com disponibilidade 24 (vinte e quatro) horas por dia, durante 07 (sete) dias da semana, para atendimento ao Centro de Estudos do Mar da Universidade Federal do Paraná;Sem Informação;CENTRO DE ESTUDOS DO MAR;Contrato;;17486.28;0.0;0.0;0.0;
2019;Pregão Eletrônico;169/2019;033565/2019-13;Verificação de conformidade;Aquisição de ração peletizada para ratos e camundongos de laboratório;Sem Informação;CIÊNCIAS BIOLÓGICAS;SRP;;314400.0;0.0;0.0;0.0;
2019;Regime Diferenciado de Contratação;001/2019;033138/2018-54;Homologado;Restauro e adequação de sala da Comissão Permanente de Pessoal Docente, localizada no Edifício Reitoria - UFPR;Sem Informação;SUINFRA;Sem Informação;5;20520.88;0.0;19287.57;0.0;2019-05-01
